order_id,order_date,month,customer_id,product_id,sales_rep_id,region_id,channel,quantity,unit_price,discount,revenue,cost,profit,sales_target,status
ORD-HG-13148,2024-01-19,2024-01,CUST-1422,PROD-122,EMP-1044,REG-04,Retail Store,10,26252.77,0.04,252026.59,129540.06,122486.53,231864.46,Completed
ORD-HG-13149,2024-01-19,2024-01,CUST-1015,PROD-118,EMP-1043,REG-01,Retail Store,18,22871.89,0.03,399343.2,206476.64,192866.56,367395.74,Completed
ORD-HG-13150,2024-01-19,2024-01,CUST-1083,PROD-117,EMP-1038,REG-03,Retail Store,37,20843.21,0.02,755774.79,352945.98,402828.81,695312.81,Completed
ORD-HG-13151,2024-01-20,2024-01,CUST-1364,PROD-107,EMP-1041,REG-03,Field Sales,32,35870.57,0.05,1090465.33,537315.78,553149.55,1003228.1,Completed
ORD-HG-13152,2024-01-20,2024-01,CUST-1264,PROD-114,EMP-1038,REG-03,Field Sales,12,16552.7,0.04,190687.1,85804.05,104883.05,175432.13,Completed
ORD-HG-13153,2024-01-20,2024-01,CUST-1030,PROD-106,EMP-1015,REG-01,Direct Online,19,31464.5,0.0,597825.5,247739.74,350085.76,549999.46,Completed
ORD-HG-13154,2024-01-20,2024-01,CUST-1395,PROD-107,EMP-1015,REG-04,Enterprise Partner,23,17266.58,0.01,393160.03,167467.24,225692.79,361707.23,Completed
ORD-HG-13155,2024-01-20,2024-01,CUST-1445,PROD-118,EMP-1005,REG-05,Field Sales,35,22799.02,0.0,797965.7,326145.76,471819.94,734128.44,Completed
ORD-HG-13156,2024-01-21,2024-01,CUST-1095,PROD-106,EMP-1009,REG-01,Direct Online,26,37018.84,0.03,933615.14,478159.96,455455.18,858925.93,Completed
ORD-HG-13157,2024-01-21,2024-01,CUST-1135,PROD-112,EMP-1009,REG-04,Retail Store,23,39564.36,0.02,891780.67,403589.15,488191.52,820438.22,Completed
ORD-HG-13158,2024-01-21,2024-01,CUST-1271,PROD-112,EMP-1012,REG-03,Enterprise Partner,9,6521.46,0.03,56932.35,26220.22,30712.13,52377.76,Completed
ORD-HG-13159,2024-01-21,2024-01,CUST-1113,PROD-107,EMP-1024,REG-05,Direct Online,43,18619.23,0.02,784614.35,352394.1,432220.25,721845.2,Completed
ORD-HG-13160,2024-01-21,2024-01,CUST-1359,PROD-107,EMP-1031,REG-01,Direct Online,39,20269.47,0.01,782604.24,345805.61,436798.63,719995.9,Completed
ORD-HG-13161,2024-01-21,2024-01,CUST-1140,PROD-105,EMP-1010,REG-03,Direct Online,14,33412.05,0.0,467768.7,236127.77,231640.93,430347.2,Completed
ORD-HG-13162,2024-01-21,2024-01,CUST-1180,PROD-113,EMP-1003,REG-03,Enterprise Partner,29,34901.6,0.02,991903.47,475433.17,516470.3,912551.19,Completed
ORD-HG-13163,2024-01-21,2024-01,CUST-1412,PROD-114,EMP-1035,REG-02,Enterprise Partner,29,13804.2,0.02,392315.36,202213.91,190101.45,360930.13,Completed
ORD-HG-13164,2024-01-22,2024-01,CUST-1275,PROD-107,EMP-1023,REG-04,Direct Online,27,29152.07,0.02,771363.77,318222.76,453141.01,709654.67,Completed
ORD-HG-13165,2024-01-22,2024-01,CUST-1416,PROD-107,EMP-1048,REG-02,Direct Online,41,37761.24,0.01,1532728.73,702617.8,830110.93,1410110.43,Completed
ORD-HG-13166,2024-01-22,2024-01,CUST-1166,PROD-120,EMP-1018,REG-02,Retail Store,13,10029.65,0.04,125170.03,64881.35,60288.68,115156.43,Completed
ORD-HG-13167,2024-01-22,2024-01,CUST-1477,PROD-102,EMP-1009,REG-05,Direct Online,16,6769.71,0.01,107232.21,49790.3,57441.91,98653.63,Completed
ORD-HG-13168,2024-01-22,2024-01,CUST-1160,PROD-108,EMP-1002,REG-02,Field Sales,26,16708.54,0.0,434422.04,195064.05,239357.99,399668.28,Completed
ORD-HG-13169,2024-01-22,2024-01,CUST-1410,PROD-113,EMP-1025,REG-04,Retail Store,35,34695.99,0.01,1202216.05,515478.43,686737.62,1106038.77,Completed
ORD-HG-13170,2024-01-22,2024-01,CUST-1015,PROD-113,EMP-1032,REG-04,Retail Store,13,12615.17,0.03,159077.29,74414.83,84662.46,146351.11,Completed
ORD-HG-13171,2024-01-22,2024-01,CUST-1431,PROD-107,EMP-1016,REG-01,Enterprise Partner,25,41259.49,0.05,979912.89,449930.71,529982.18,901519.86,Completed
ORD-HG-13172,2024-01-22,2024-01,CUST-1381,PROD-109,EMP-1008,REG-04,Retail Store,23,33181.29,0.02,747906.28,311507.68,436398.6,688073.78,Completed
ORD-HG-13173,2024-01-22,2024-01,CUST-1090,PROD-104,EMP-1026,REG-05,Field Sales,9,7823.58,0.02,69003.98,27735.07,41268.91,63483.66,Completed
ORD-HG-13174,2024-01-22,2024-01,CUST-1392,PROD-102,EMP-1018,REG-04,Direct Online,16,33548.04,0.05,509930.21,257444.73,252485.48,469135.79,Completed
ORD-HG-13175,2024-01-22,2024-01,CUST-1483,PROD-115,EMP-1021,REG-04,Enterprise Partner,19,8504.86,0.01,159976.42,86202.09,73774.33,147178.31,Completed
ORD-HG-13176,2024-01-22,2024-01,CUST-1063,PROD-115,EMP-1038,REG-05,Enterprise Partner,11,11971.86,0.0,131690.46,55055.0,76635.46,121155.22,Completed
ORD-HG-13177,2024-01-23,2024-01,CUST-1098,PROD-112,EMP-1023,REG-03,Enterprise Partner,39,42073.72,0.01,1624466.33,809665.92,814800.41,1494509.02,Completed
ORD-HG-13178,2024-01-23,2024-01,CUST-1060,PROD-105,EMP-1038,REG-02,Direct Online,44,19428.85,0.01,846320.71,458474.47,387846.24,778615.05,Completed
ORD-HG-13179,2024-01-23,2024-01,CUST-1206,PROD-115,EMP-1003,REG-03,Direct Online,21,24129.57,0.03,491519.34,226707.39,264811.95,452197.79,Completed
ORD-HG-13180,2024-01-23,2024-01,CUST-1213,PROD-104,EMP-1013,REG-05,Retail Store,12,31751.75,0.04,365780.16,156914.91,208865.25,336517.75,Completed
ORD-HG-13181,2024-01-23,2024-01,CUST-1359,PROD-120,EMP-1016,REG-02,Field Sales,42,44777.17,0.04,1805415.49,735559.17,1069856.32,1660982.25,Completed
ORD-HG-13182,2024-01-23,2024-01,CUST-1485,PROD-107,EMP-1046,REG-05,Field Sales,13,23448.37,0.03,295683.95,162035.13,133648.82,272029.23,Completed
ORD-HG-13183,2024-01-23,2024-01,CUST-1291,PROD-109,EMP-1017,REG-05,Enterprise Partner,8,33590.84,0.04,257977.65,105705.12,152272.53,237339.44,Completed
ORD-HG-13184,2024-01-23,2024-01,CUST-1433,PROD-102,EMP-1013,REG-01,Field Sales,30,28065.91,0.03,816717.98,369796.8,446921.18,751380.54,Completed
ORD-HG-13185,2024-01-23,2024-01,CUST-1325,PROD-111,EMP-1009,REG-04,Direct Online,7,31059.21,0.01,215240.33,100695.21,114545.12,198021.1,Completed
ORD-HG-13186,2024-01-23,2024-01,CUST-1067,PROD-114,EMP-1046,REG-05,Enterprise Partner,19,29943.3,0.04,546165.79,273155.83,273009.96,502472.53,Completed
ORD-HG-13187,2024-01-23,2024-01,CUST-1132,PROD-114,EMP-1045,REG-02,Enterprise Partner,13,14066.78,0.03,177382.1,93920.02,83462.08,163191.53,Completed
ORD-HG-13188,2024-01-23,2024-01,CUST-1269,PROD-117,EMP-1039,REG-03,Retail Store,29,44616.01,0.01,1280925.65,615995.85,664929.8,1178451.6,Completed
ORD-HG-13189,2024-01-23,2024-01,CUST-1039,PROD-103,EMP-1011,REG-01,Enterprise Partner,15,41948.36,0.01,622933.15,326290.45,296642.7,573098.5,Completed
ORD-HG-13190,2024-01-23,2024-01,CUST-1160,PROD-108,EMP-1027,REG-04,Enterprise Partner,10,40431.69,0.03,392187.39,182558.44,209628.95,360812.4,Completed
ORD-HG-13191,2024-01-24,2024-01,CUST-1009,PROD-107,EMP-1019,REG-01,Retail Store,42,18566.27,0.02,764187.67,363836.04,400351.63,703052.66,Completed
ORD-HG-13192,2024-01-24,2024-01,CUST-1202,PROD-104,EMP-1001,REG-02,Retail Store,15,36671.07,0.01,544565.39,297497.09,247068.3,501000.16,Completed
ORD-HG-13193,2024-01-24,2024-01,CUST-1035,PROD-109,EMP-1020,REG-03,Direct Online,34,20413.45,0.04,666295.01,292490.77,373804.24,612991.41,Completed
ORD-HG-13194,2024-01-24,2024-01,CUST-1386,PROD-124,EMP-1037,REG-02,Retail Store,41,39968.83,0.05,1556785.93,745738.08,811047.85,1432243.06,Completed
ORD-HG-13195,2024-01-24,2024-01,CUST-1266,PROD-114,EMP-1016,REG-05,Retail Store,23,20329.46,0.05,444198.7,229285.83,214912.87,408662.8,Completed
ORD-HG-13196,2024-01-24,2024-01,CUST-1012,PROD-103,EMP-1049,REG-03,Direct Online,44,22567.06,0.04,953232.61,468580.7,484651.91,876974.0,Completed
ORD-HG-13197,2024-01-24,2024-01,CUST-1127,PROD-115,EMP-1033,REG-02,Retail Store,33,22537.06,0.03,721411.29,320066.98,401344.31,663698.39,Completed
ORD-HG-13198,2024-01-25,2024-01,CUST-1445,PROD-108,EMP-1027,REG-04,Retail Store,16,21638.09,0.05,328898.97,161278.55,167620.42,302587.05,Completed
ORD-HG-13199,2024-01-25,2024-01,CUST-1346,PROD-113,EMP-1003,REG-01,Direct Online,30,23002.17,0.04,662462.5,344410.28,318052.22,609465.5,Completed
ORD-HG-13200,2024-01-25,2024-01,CUST-1396,PROD-114,EMP-1028,REG-01,Enterprise Partner,41,9268.33,0.01,376201.51,200973.74,175227.77,346105.39,Completed
ORD-HG-13201,2024-01-25,2024-01,CUST-1086,PROD-123,EMP-1027,REG-02,Field Sales,43,31972.36,0.03,1333567.14,611991.99,721575.15,1226881.77,Completed
ORD-HG-13202,2024-01-25,2024-01,CUST-1494,PROD-123,EMP-1026,REG-02,Field Sales,29,33685.25,0.04,937797.36,500546.6,437250.76,862773.57,Completed
ORD-HG-13203,2024-01-25,2024-01,CUST-1351,PROD-104,EMP-1046,REG-04,Direct Online,44,44974.86,0.01,1959104.9,827046.45,1132058.45,1802376.51,Completed
ORD-HG-13204,2024-01-25,2024-01,CUST-1346,PROD-112,EMP-1004,REG-05,Direct Online,22,31756.0,0.02,684659.36,316123.27,368536.09,629886.61,Completed
ORD-HG-13205,2024-01-26,2024-01,CUST-1475,PROD-120,EMP-1034,REG-03,Retail Store,27,40642.72,0.0,1097353.44,544113.93,553239.51,1009565.16,Completed
ORD-HG-13206,2024-01-26,2024-01,CUST-1438,PROD-105,EMP-1027,REG-01,Field Sales,35,16279.61,0.03,552692.76,239846.14,312846.62,508477.34,Completed
ORD-HG-13207,2024-01-26,2024-01,CUST-1024,PROD-119,EMP-1010,REG-04,Enterprise Partner,30,42959.4,0.03,1250118.54,631307.1,618811.44,1150109.06,Completed
ORD-HG-13208,2024-01-26,2024-01,CUST-1402,PROD-108,EMP-1015,REG-05,Direct Online,27,29853.73,0.04,773808.68,375146.94,398661.74,711903.99,Completed
ORD-HG-13209,2024-01-26,2024-01,CUST-1463,PROD-114,EMP-1039,REG-05,Field Sales,25,30552.61,0.05,725624.49,396176.5,329447.99,667574.53,Completed
ORD-HG-13210,2024-01-26,2024-01,CUST-1291,PROD-124,EMP-1043,REG-04,Enterprise Partner,11,24781.13,0.03,264414.66,115739.12,148675.54,243261.49,Completed
ORD-HG-13211,2024-01-26,2024-01,CUST-1258,PROD-110,EMP-1025,REG-04,Enterprise Partner,15,38039.89,0.03,553480.4,228434.57,325045.83,509201.97,Completed
ORD-HG-13212,2024-01-26,2024-01,CUST-1422,PROD-119,EMP-1001,REG-05,Retail Store,26,28382.03,0.02,723174.12,316349.62,406824.5,665320.19,Completed
ORD-HG-13213,2024-01-27,2024-01,CUST-1424,PROD-104,EMP-1043,REG-01,Direct Online,22,36401.56,0.03,776809.29,338244.99,438564.3,714664.55,Completed
ORD-HG-13214,2024-01-27,2024-01,CUST-1009,PROD-118,EMP-1029,REG-04,Retail Store,26,28769.8,0.04,718094.21,332937.62,385156.59,660646.67,Completed
ORD-HG-13215,2024-01-27,2024-01,CUST-1088,PROD-124,EMP-1031,REG-05,Retail Store,23,40145.8,0.02,904886.33,399511.91,505374.42,832495.42,Completed
ORD-HG-13216,2024-01-27,2024-01,CUST-1287,PROD-122,EMP-1046,REG-04,Direct Online,7,38302.14,0.04,257390.38,106656.14,150734.24,236799.15,Completed
ORD-HG-13217,2024-01-27,2024-01,CUST-1105,PROD-110,EMP-1005,REG-03,Direct Online,14,29098.61,0.01,403306.73,185204.23,218102.5,371042.19,Completed
ORD-HG-13218,2024-01-27,2024-01,CUST-1129,PROD-110,EMP-1048,REG-02,Field Sales,34,41857.32,0.01,1408917.39,607132.07,801785.32,1296204.0,Completed
ORD-HG-13219,2024-01-28,2024-01,CUST-1312,PROD-112,EMP-1019,REG-04,Retail Store,18,6746.67,0.01,120225.66,56406.32,63819.34,110607.61,Completed
ORD-HG-13220,2024-01-28,2024-01,CUST-1426,PROD-114,EMP-1010,REG-01,Retail Store,18,12699.73,0.0,228595.14,109409.67,119185.47,210307.53,Completed
ORD-HG-13221,2024-01-28,2024-01,CUST-1447,PROD-118,EMP-1007,REG-05,Enterprise Partner,44,41819.83,0.0,1840072.52,919477.75,920594.77,1692866.72,Completed
ORD-HG-13222,2024-01-28,2024-01,CUST-1205,PROD-110,EMP-1030,REG-01,Enterprise Partner,17,6829.4,0.0,116099.8,59349.19,56750.61,106811.82,Completed
ORD-HG-13223,2024-01-28,2024-01,CUST-1140,PROD-120,EMP-1046,REG-04,Retail Store,15,30715.52,0.01,456125.47,235873.69,220251.78,419635.43,Completed
ORD-HG-13224,2024-01-28,2024-01,CUST-1130,PROD-109,EMP-1031,REG-01,Enterprise Partner,16,37884.34,0.04,581903.46,252182.88,329720.58,535351.18,Completed
ORD-HG-13225,2024-01-28,2024-01,CUST-1340,PROD-122,EMP-1029,REG-01,Retail Store,40,41827.96,0.02,1639656.03,679068.92,960587.11,1508483.55,Completed
ORD-HG-13226,2024-01-28,2024-01,CUST-1359,PROD-111,EMP-1008,REG-04,Field Sales,6,25730.44,0.03,149751.16,72262.66,77488.5,137771.07,Completed
ORD-HG-13227,2024-01-29,2024-01,CUST-1418,PROD-103,EMP-1001,REG-04,Retail Store,14,40406.96,0.04,543069.54,281608.41,261461.13,499623.98,Completed
ORD-HG-13228,2024-01-29,2024-01,CUST-1044,PROD-103,EMP-1008,REG-02,Direct Online,11,28980.12,0.04,306030.07,142491.96,163538.11,281547.66,Completed
ORD-HG-13229,2024-01-29,2024-01,CUST-1499,PROD-113,EMP-1045,REG-04,Field Sales,25,11954.32,0.01,295869.42,160551.53,135317.89,272199.87,Completed
ORD-HG-13230,2024-01-29,2024-01,CUST-1323,PROD-105,EMP-1007,REG-04,Retail Store,35,40671.49,0.05,1352327.04,621921.35,730405.69,1244140.88,Completed
ORD-HG-13231,2024-01-29,2024-01,CUST-1293,PROD-102,EMP-1033,REG-03,Retail Store,14,16779.89,0.01,232569.28,112184.75,120384.53,213963.74,Completed
ORD-HG-13232,2024-01-29,2024-01,CUST-1472,PROD-120,EMP-1006,REG-03,Retail Store,31,6732.0,0.04,200344.32,82120.7,118223.62,184316.77,Completed
ORD-HG-13233,2024-01-29,2024-01,CUST-1230,PROD-122,EMP-1009,REG-05,Field Sales,23,22836.59,0.0,525241.57,240437.68,284803.89,483222.24,Completed
ORD-HG-13234,2024-01-30,2024-01,CUST-1188,PROD-115,EMP-1033,REG-03,Field Sales,29,34640.8,0.0,1004583.2,516382.5,488200.7,924216.54,Completed
ORD-HG-13235,2024-01-30,2024-01,CUST-1253,PROD-124,EMP-1012,REG-04,Field Sales,19,26495.89,0.03,488319.25,195821.77,292497.48,449253.71,Completed
ORD-HG-13236,2024-01-30,2024-01,CUST-1125,PROD-119,EMP-1006,REG-05,Field Sales,27,15174.87,0.03,397429.85,217504.42,179925.43,365635.46,Completed
ORD-HG-13237,2024-01-30,2024-01,CUST-1430,PROD-119,EMP-1031,REG-01,Field Sales,27,34502.75,0.0,931574.25,396781.73,534792.52,857048.31,Completed
ORD-HG-13238,2024-01-30,2024-01,CUST-1167,PROD-112,EMP-1033,REG-02,Direct Online,9,18879.55,0.05,161420.15,67650.01,93770.14,148506.54,Completed
ORD-HG-13239,2024-01-30,2024-01,CUST-1428,PROD-106,EMP-1025,REG-04,Enterprise Partner,14,36961.13,0.0,517455.82,238203.85,279251.97,476059.35,Completed
ORD-HG-13240,2024-01-30,2024-01,CUST-1070,PROD-104,EMP-1046,REG-02,Retail Store,43,7165.15,0.02,301939.42,143813.04,158126.38,277784.27,Completed
ORD-HG-13241,2024-01-30,2024-01,CUST-1017,PROD-113,EMP-1047,REG-02,Direct Online,32,11980.22,0.03,371866.03,149914.65,221951.38,342116.75,Completed
ORD-HG-13242,2024-01-30,2024-01,CUST-1301,PROD-113,EMP-1010,REG-01,Direct Online,17,33231.59,0.03,547988.92,297406.16,250582.76,504149.81,Completed
ORD-HG-13243,2024-01-30,2024-01,CUST-1046,PROD-117,EMP-1041,REG-01,Enterprise Partner,7,27789.83,0.03,188692.95,83374.38,105318.57,173597.51,Completed
ORD-HG-13244,2024-01-30,2024-01,CUST-1041,PROD-110,EMP-1034,REG-01,Direct Online,26,11161.28,0.02,284389.41,148591.77,135797.64,261638.26,Completed
ORD-HG-13245,2024-01-30,2024-01,CUST-1263,PROD-105,EMP-1048,REG-02,Field Sales,44,25976.68,0.0,1142973.92,512587.16,630386.76,1051536.01,Completed
ORD-HG-13246,2024-01-30,2024-01,CUST-1091,PROD-103,EMP-1001,REG-04,Field Sales,30,7969.34,0.0,239080.2,130041.64,109038.56,219953.78,Completed
ORD-HG-13247,2024-01-30,2024-01,CUST-1258,PROD-120,EMP-1006,REG-01,Enterprise Partner,6,29081.49,0.04,167509.38,78756.51,88752.87,154108.63,Completed
ORD-HG-13248,2024-01-31,2024-01,CUST-1162,PROD-119,EMP-1005,REG-05,Enterprise Partner,33,22391.29,0.03,716745.19,383624.74,333120.45,659405.57,Completed
ORD-HG-13249,2024-01-31,2024-01,CUST-1417,PROD-107,EMP-1005,REG-02,Field Sales,17,38729.22,0.0,658396.74,342033.34,316363.4,605725.0,Completed
ORD-HG-13250,2024-01-31,2024-01,CUST-1137,PROD-105,EMP-1017,REG-02,Field Sales,19,34682.62,0.02,645790.38,292950.3,352840.08,594127.15,Completed
ORD-HG-13251,2024-01-31,2024-01,CUST-1179,PROD-108,EMP-1037,REG-03,Enterprise Partner,16,22343.26,0.02,350342.32,151519.26,198823.06,322314.93,Completed
ORD-HG-13252,2024-01-31,2024-01,CUST-1477,PROD-123,EMP-1020,REG-01,Enterprise Partner,11,34895.45,0.01,380011.45,161750.42,218261.03,349610.53,Completed
ORD-HG-13253,2024-01-31,2024-01,CUST-1278,PROD-103,EMP-1047,REG-01,Enterprise Partner,8,40736.34,0.02,319372.91,139455.21,179917.7,293823.08,Completed
ORD-HG-13254,2024-01-31,2024-01,CUST-1313,PROD-124,EMP-1034,REG-05,Field Sales,43,38256.05,0.05,1562759.64,745854.98,816904.66,1437738.87,Completed
ORD-HG-13255,2024-02-01,2024-02,CUST-1385,PROD-105,EMP-1032,REG-05,Retail Store,13,26329.55,0.01,338861.31,163881.86,174979.45,311752.41,Completed
ORD-HG-13256,2024-02-01,2024-02,CUST-1240,PROD-102,EMP-1020,REG-03,Field Sales,19,28841.7,0.01,542512.38,226888.59,315623.79,499111.39,Completed
ORD-HG-13257,2024-02-01,2024-02,CUST-1114,PROD-109,EMP-1012,REG-03,Direct Online,22,9016.77,0.01,196385.25,107365.5,89019.75,180674.43,Completed
ORD-HG-13258,2024-02-01,2024-02,CUST-1187,PROD-112,EMP-1006,REG-01,Enterprise Partner,30,17062.45,0.01,506754.76,249165.69,257589.07,466214.38,Completed
ORD-HG-13259,2024-02-01,2024-02,CUST-1233,PROD-112,EMP-1037,REG-03,Enterprise Partner,10,24691.38,0.03,239506.39,97886.58,141619.81,220345.88,Completed
ORD-HG-13260,2024-02-01,2024-02,CUST-1127,PROD-120,EMP-1017,REG-04,Retail Store,38,40989.77,0.01,1542035.15,663208.65,878826.5,1418672.34,Completed
ORD-HG-13261,2024-02-01,2024-02,CUST-1407,PROD-119,EMP-1004,REG-02,Enterprise Partner,15,44492.05,0.02,654033.14,290003.2,364029.94,601710.49,Completed
ORD-HG-13262,2024-02-01,2024-02,CUST-1407,PROD-103,EMP-1030,REG-03,Field Sales,40,41019.12,0.01,1624357.15,811602.42,812754.73,1494408.58,Completed
ORD-HG-13263,2024-02-01,2024-02,CUST-1351,PROD-118,EMP-1046,REG-02,Field Sales,24,12599.46,0.03,293315.43,118397.55,174917.88,269850.2,Completed
ORD-HG-13264,2024-02-01,2024-02,CUST-1103,PROD-103,EMP-1008,REG-02,Enterprise Partner,36,28053.15,0.04,969516.86,521873.98,447642.88,891955.51,Completed
ORD-HG-13265,2024-02-02,2024-02,CUST-1203,PROD-122,EMP-1004,REG-05,Retail Store,29,20030.57,0.05,551842.2,301032.42,250809.78,507694.82,Completed
ORD-HG-13266,2024-02-02,2024-02,CUST-1040,PROD-123,EMP-1023,REG-01,Enterprise Partner,42,30763.84,0.01,1279160.47,534401.62,744758.85,1176827.63,Completed
ORD-HG-13267,2024-02-02,2024-02,CUST-1131,PROD-124,EMP-1042,REG-03,Enterprise Partner,43,23976.91,0.01,1020697.06,445833.76,574863.3,939041.3,Completed
ORD-HG-13268,2024-02-02,2024-02,CUST-1259,PROD-113,EMP-1027,REG-03,Retail Store,5,13185.8,0.04,63291.84,30974.85,32316.99,58228.49,Completed
ORD-HG-13269,2024-02-02,2024-02,CUST-1455,PROD-112,EMP-1021,REG-04,Retail Store,26,42613.89,0.04,1063642.69,484890.91,578751.78,978551.27,Completed
ORD-HG-13270,2024-02-02,2024-02,CUST-1016,PROD-124,EMP-1042,REG-02,Direct Online,9,19136.45,0.01,170505.77,75997.39,94508.38,156865.31,Completed
ORD-HG-13271,2024-02-02,2024-02,CUST-1080,PROD-106,EMP-1020,REG-05,Direct Online,22,35307.47,0.01,768996.7,401228.65,367768.05,707476.96,Completed
ORD-HG-13272,2024-02-02,2024-02,CUST-1406,PROD-105,EMP-1042,REG-01,Enterprise Partner,28,27930.56,0.03,758594.01,321328.37,437265.64,697906.49,Completed
ORD-HG-13273,2024-02-02,2024-02,CUST-1192,PROD-123,EMP-1033,REG-02,Direct Online,16,40339.75,0.05,613164.2,329730.48,283433.72,564111.06,Completed
ORD-HG-13274,2024-02-03,2024-02,CUST-1493,PROD-105,EMP-1029,REG-01,Retail Store,13,35050.32,0.04,437427.99,182195.7,255232.29,402433.75,Completed
ORD-HG-13275,2024-02-03,2024-02,CUST-1222,PROD-124,EMP-1016,REG-05,Direct Online,33,22485.2,0.04,712331.14,291056.31,421274.83,655344.65,Completed
ORD-HG-13276,2024-02-03,2024-02,CUST-1286,PROD-121,EMP-1011,REG-04,Enterprise Partner,43,10176.52,0.03,424462.65,224005.06,200457.59,390505.64,Completed
ORD-HG-13277,2024-02-03,2024-02,CUST-1080,PROD-121,EMP-1022,REG-02,Field Sales,9,13612.04,0.05,116382.94,63507.71,52875.23,107072.3,Completed
ORD-HG-13278,2024-02-03,2024-02,CUST-1439,PROD-105,EMP-1013,REG-02,Enterprise Partner,40,26292.38,0.02,1030661.3,502876.28,527785.02,948208.4,Completed
ORD-HG-13279,2024-02-03,2024-02,CUST-1453,PROD-118,EMP-1005,REG-02,Retail Store,31,18579.33,0.02,564440.05,309535.43,254904.62,519284.85,Completed
ORD-HG-13280,2024-02-03,2024-02,CUST-1329,PROD-102,EMP-1019,REG-03,Enterprise Partner,16,24137.51,0.05,366890.15,160592.15,206298.0,337538.94,Completed
ORD-HG-13281,2024-02-04,2024-02,CUST-1461,PROD-115,EMP-1003,REG-05,Retail Store,7,20791.63,0.02,142630.58,62329.39,80301.19,131220.13,Completed
ORD-HG-13282,2024-02-04,2024-02,CUST-1362,PROD-120,EMP-1047,REG-02,Retail Store,38,23156.05,0.04,844732.7,349638.85,495093.85,777154.08,Completed
ORD-HG-13283,2024-02-04,2024-02,CUST-1155,PROD-108,EMP-1001,REG-05,Field Sales,24,31617.53,0.02,743644.31,320172.94,423471.37,684152.77,Completed
ORD-HG-13284,2024-02-04,2024-02,CUST-1097,PROD-119,EMP-1041,REG-01,Enterprise Partner,11,27431.58,0.03,292694.96,148159.19,144535.77,269279.36,Completed
ORD-HG-13285,2024-02-04,2024-02,CUST-1124,PROD-114,EMP-1030,REG-01,Field Sales,31,21248.39,0.04,632352.09,310422.95,321929.14,581763.92,Completed
ORD-HG-13286,2024-02-04,2024-02,CUST-1108,PROD-115,EMP-1030,REG-05,Enterprise Partner,40,40598.32,0.04,1558975.49,633560.6,925414.89,1434257.45,Completed
ORD-HG-13287,2024-02-04,2024-02,CUST-1130,PROD-102,EMP-1032,REG-03,Field Sales,44,16103.83,0.05,673140.09,310871.41,362268.68,619288.88,Completed
ORD-HG-13288,2024-02-05,2024-02,CUST-1248,PROD-107,EMP-1002,REG-03,Enterprise Partner,7,9053.63,0.02,62107.9,26850.5,35257.4,57139.27,Completed
ORD-HG-13289,2024-02-05,2024-02,CUST-1323,PROD-106,EMP-1017,REG-01,Direct Online,42,38912.95,0.01,1618000.46,705831.93,912168.53,1488560.42,Completed
ORD-HG-13290,2024-02-05,2024-02,CUST-1319,PROD-115,EMP-1001,REG-04,Field Sales,11,26660.36,0.02,287398.68,145387.24,142011.44,264406.79,Completed
ORD-HG-13291,2024-02-05,2024-02,CUST-1376,PROD-116,EMP-1047,REG-01,Enterprise Partner,20,11142.66,0.01,220624.67,103960.18,116664.49,202974.7,Completed
ORD-HG-13292,2024-02-05,2024-02,CUST-1033,PROD-122,EMP-1045,REG-05,Direct Online,11,32455.36,0.05,339158.51,166370.61,172787.9,312025.83,Completed
ORD-HG-13293,2024-02-05,2024-02,CUST-1333,PROD-111,EMP-1039,REG-04,Direct Online,19,34120.44,0.04,622356.83,251069.4,371287.43,572568.28,Completed
ORD-HG-13294,2024-02-05,2024-02,CUST-1065,PROD-109,EMP-1040,REG-01,Retail Store,29,43657.83,0.0,1266077.07,591431.92,674645.15,1164790.9,Completed
ORD-HG-13295,2024-02-05,2024-02,CUST-1401,PROD-113,EMP-1023,REG-02,Direct Online,13,43068.86,0.04,537499.37,288699.69,248799.68,494499.42,Completed
ORD-HG-13296,2024-02-06,2024-02,CUST-1449,PROD-111,EMP-1036,REG-03,Field Sales,37,18512.7,0.03,664420.8,347054.81,317365.99,611267.14,Completed
ORD-HG-13297,2024-02-06,2024-02,CUST-1492,PROD-114,EMP-1045,REG-01,Field Sales,23,34223.29,0.04,755650.24,384580.8,371069.44,695198.22,Completed
ORD-HG-13298,2024-02-06,2024-02,CUST-1154,PROD-107,EMP-1021,REG-01,Retail Store,38,43199.51,0.0,1641581.38,682491.18,959090.2,1510254.87,Completed
ORD-HG-13299,2024-02-06,2024-02,CUST-1300,PROD-115,EMP-1038,REG-03,Retail Store,22,27949.55,0.04,590294.5,303200.87,287093.63,543070.94,Completed
ORD-HG-13300,2024-02-06,2024-02,CUST-1193,PROD-115,EMP-1048,REG-05,Retail Store,30,10837.32,0.02,318617.21,144334.73,174282.48,293127.83,Completed
ORD-HG-13301,2024-02-06,2024-02,CUST-1213,PROD-122,EMP-1003,REG-05,Direct Online,26,15453.2,0.02,393747.54,200934.61,192812.93,362247.74,Completed
ORD-HG-13302,2024-02-06,2024-02,CUST-1427,PROD-103,EMP-1018,REG-05,Direct Online,11,35938.71,0.01,391372.55,188373.91,202998.64,360062.75,Completed
ORD-HG-13303,2024-02-06,2024-02,CUST-1336,PROD-115,EMP-1048,REG-01,Retail Store,30,23551.82,0.0,706554.6,287374.08,419180.52,650030.23,Completed
