order_id,order_date,customer_id,customer_segment,product_id,product_category,employee_id,region_id,quantity,unit_price,unit_cost,discount_pct,gross_revenue,revenue,cogs,profit,profit_margin
ORD-006949,2024-01-29,CUST-0796,SMB,PROD-110,Consulting Services,EMP-146,REG-04,1,210000.0,90000.0,0.08,210000.0,193200.0,90000.0,103200.0,53.42
ORD-000147,2024-01-30,CUST-0975,Enterprise,PROD-123,Hardware Workstations,EMP-058,REG-01,8,108253.94,48204.93,0.15,866031.52,736126.79,385639.44,350487.35,47.61
ORD-000293,2024-01-30,CUST-0766,Startup,PROD-115,Consulting Services,EMP-119,REG-01,3,38327.67,19781.64,0.05,114983.01,109233.86,59344.92,49888.94,45.67
ORD-000478,2024-01-30,CUST-1081,Startup,PROD-112,Enterprise Software,EMP-096,REG-02,1,110000.0,48000.0,0.1,110000.0,99000.0,48000.0,51000.0,51.52
ORD-001585,2024-01-30,CUST-0843,Mid-Market,PROD-106,SaaS Subscriptions,EMP-096,REG-05,2,22000.0,8000.0,0.08,44000.0,40480.0,16000.0,24480.0,60.47
ORD-002211,2024-01-30,CUST-0467,Enterprise,PROD-112,Enterprise Software,EMP-049,REG-01,3,110000.0,48000.0,0.15,330000.0,280500.0,144000.0,136500.0,48.66
ORD-002378,2024-01-30,CUST-0045,Startup,PROD-101,Cloud Infrastructure,EMP-024,REG-04,3,95000.0,45000.0,0.05,285000.0,270750.0,135000.0,135750.0,50.14
ORD-002567,2024-01-30,CUST-1135,Mid-Market,PROD-112,Enterprise Software,EMP-117,REG-01,3,110000.0,48000.0,0.08,330000.0,303600.0,144000.0,159600.0,52.57
ORD-006188,2024-01-30,CUST-0589,SMB,PROD-107,SaaS Subscriptions,EMP-032,REG-03,2,32000.0,12000.0,0.2,64000.0,51200.0,24000.0,27200.0,53.12
ORD-006422,2024-01-30,CUST-0715,Mid-Market,PROD-106,SaaS Subscriptions,EMP-146,REG-04,1,22000.0,8000.0,0.1,22000.0,19800.0,8000.0,11800.0,59.6
ORD-000138,2024-01-31,CUST-1002,SMB,PROD-109,Consulting Services,EMP-096,REG-01,1,140000.0,60000.0,0.1,140000.0,126000.0,60000.0,66000.0,52.38
ORD-003273,2024-01-31,CUST-1088,Enterprise,PROD-122,Cloud Infrastructure,EMP-096,REG-04,7,33716.91,20101.02,0.15,236018.37,200615.61,140707.14,59908.47,29.86
ORD-003386,2024-01-31,CUST-0648,Startup,PROD-121,Enterprise Software,EMP-001,REG-02,3,59342.74,26842.26,0.0,178028.22,178028.22,80526.78,97501.44,54.77
ORD-003539,2024-01-31,CUST-0265,Government,PROD-116,Cloud Infrastructure,EMP-130,REG-03,6,35996.28,20153.24,0.2,215977.68,172782.14,120919.44,51862.7,30.02
ORD-005070,2024-01-31,CUST-0953,Government,PROD-102,Enterprise Software,EMP-063,REG-02,6,78000.0,35000.0,0.08,468000.0,430560.0,210000.0,220560.0,51.23
ORD-005480,2024-01-31,CUST-0751,Mid-Market,PROD-115,Consulting Services,EMP-130,REG-03,4,38327.67,19781.64,0.08,153310.68,141045.83,79126.56,61919.27,43.9
ORD-006280,2024-01-31,CUST-0859,Startup,PROD-110,Consulting Services,EMP-063,REG-05,3,210000.0,90000.0,0.1,630000.0,567000.0,270000.0,297000.0,52.38
ORD-006451,2024-01-31,CUST-0055,Government,PROD-102,Enterprise Software,EMP-147,REG-05,3,78000.0,35000.0,0.0,234000.0,234000.0,105000.0,129000.0,55.13
ORD-006879,2024-01-31,CUST-0812,Enterprise,PROD-120,Enterprise Software,EMP-134,REG-05,9,99971.14,53397.67,0.15,899740.26,764779.22,480579.03,284200.19,37.16
ORD-000371,2024-02-01,CUST-0636,Startup,PROD-106,SaaS Subscriptions,EMP-146,REG-01,1,22000.0,8000.0,0.0,22000.0,22000.0,8000.0,14000.0,63.64
ORD-000381,2024-02-01,CUST-0856,Startup,PROD-114,Enterprise Software,EMP-042,REG-03,3,38138.57,22674.59,0.15,114415.71,97253.35,68023.77,29229.58,30.06
ORD-003429,2024-02-01,CUST-0309,SMB,PROD-123,Hardware Workstations,EMP-049,REG-04,3,108253.94,48204.93,0.15,324761.82,276047.55,144614.79,131432.76,47.61
ORD-003916,2024-02-01,CUST-0807,SMB,PROD-119,Hardware Workstations,EMP-104,REG-03,2,95539.33,59518.68,0.05,191078.66,181524.73,119037.36,62487.37,34.42
ORD-004107,2024-02-01,CUST-0092,Startup,PROD-101,Cloud Infrastructure,EMP-096,REG-04,3,95000.0,45000.0,0.1,285000.0,256500.0,135000.0,121500.0,47.37
ORD-004445,2024-02-01,CUST-0606,Government,PROD-119,Hardware Workstations,EMP-058,REG-01,3,95539.33,59518.68,0.0,286617.99,286617.99,178556.04,108061.95,37.7
ORD-006577,2024-02-01,CUST-0133,Startup,PROD-114,Enterprise Software,EMP-042,REG-04,1,38138.57,22674.59,0.08,38138.57,35087.48,22674.59,12412.89,35.38
ORD-006848,2024-02-01,CUST-0984,Startup,PROD-103,Cloud Infrastructure,EMP-147,REG-02,2,55000.0,25000.0,0.1,110000.0,99000.0,50000.0,49000.0,49.49
ORD-008046,2024-02-01,CUST-0140,Government,PROD-103,Cloud Infrastructure,EMP-001,REG-04,4,55000.0,25000.0,0.0,220000.0,220000.0,100000.0,120000.0,54.55
ORD-000570,2024-02-02,CUST-0775,Government,PROD-117,Consulting Services,EMP-058,REG-01,6,28953.38,16459.48,0.0,173720.28,173720.28,98756.88,74963.4,43.15
ORD-000721,2024-02-02,CUST-0628,Government,PROD-122,Cloud Infrastructure,EMP-033,REG-01,5,33716.91,20101.02,0.15,168584.55,143296.87,100505.1,42791.77,29.86
ORD-001781,2024-02-02,CUST-0380,Enterprise,PROD-116,Cloud Infrastructure,EMP-032,REG-01,5,35996.28,20153.24,0.2,179981.4,143985.12,100766.2,43218.92,30.02
ORD-001916,2024-02-02,CUST-0988,Enterprise,PROD-113,Cloud Infrastructure,EMP-104,REG-03,2,29803.96,16375.59,0.0,59607.92,59607.92,32751.18,26856.74,45.06
ORD-002308,2024-02-02,CUST-0653,Mid-Market,PROD-105,Hardware Workstations,EMP-130,REG-05,2,75000.0,40000.0,0.2,150000.0,120000.0,80000.0,40000.0,33.33
ORD-004068,2024-02-02,CUST-0341,Mid-Market,PROD-120,Enterprise Software,EMP-134,REG-01,4,99971.14,53397.67,0.1,399884.56,359896.1,213590.68,146305.42,40.65
ORD-005266,2024-02-02,CUST-0719,Enterprise,PROD-110,Consulting Services,EMP-128,REG-01,8,210000.0,90000.0,0.05,1680000.0,1596000.0,720000.0,876000.0,54.89
ORD-005413,2024-02-02,CUST-0150,SMB,PROD-114,Enterprise Software,EMP-058,REG-05,2,38138.57,22674.59,0.08,76277.14,70174.97,45349.18,24825.79,35.38
ORD-007461,2024-02-02,CUST-0315,Mid-Market,PROD-105,Hardware Workstations,EMP-001,REG-04,1,75000.0,40000.0,0.1,75000.0,67500.0,40000.0,27500.0,40.74
ORD-007586,2024-02-02,CUST-0847,Government,PROD-118,Consulting Services,EMP-049,REG-02,1,74600.14,38073.59,0.2,74600.14,59680.11,38073.59,21606.52,36.2
ORD-002511,2024-02-03,CUST-0917,Enterprise,PROD-103,Cloud Infrastructure,EMP-119,REG-03,7,55000.0,25000.0,0.08,385000.0,354200.0,175000.0,179200.0,50.59
ORD-003190,2024-02-03,CUST-0736,Enterprise,PROD-117,Consulting Services,EMP-033,REG-05,10,28953.38,16459.48,0.1,289533.8,260580.42,164594.8,95985.62,36.84
ORD-007202,2024-02-03,CUST-0418,Government,PROD-123,Hardware Workstations,EMP-096,REG-04,6,108253.94,48204.93,0.2,649523.64,519618.91,289229.58,230389.33,44.34
ORD-008370,2024-02-03,CUST-0769,Startup,PROD-120,Enterprise Software,EMP-042,REG-05,2,99971.14,53397.67,0.0,199942.28,199942.28,106795.34,93146.94,46.59
ORD-000187,2024-02-04,CUST-1073,Mid-Market,PROD-110,Consulting Services,EMP-146,REG-03,2,210000.0,90000.0,0.1,420000.0,378000.0,180000.0,198000.0,52.38
ORD-002200,2024-02-04,CUST-0112,Government,PROD-117,Consulting Services,EMP-049,REG-01,4,28953.38,16459.48,0.08,115813.52,106548.44,65837.92,40710.52,38.21
ORD-003340,2024-02-04,CUST-0251,Mid-Market,PROD-106,SaaS Subscriptions,EMP-104,REG-03,6,22000.0,8000.0,0.08,132000.0,121440.0,48000.0,73440.0,60.47
ORD-005263,2024-02-04,CUST-0012,Mid-Market,PROD-125,SaaS Subscriptions,EMP-042,REG-02,2,35469.07,19334.01,0.15,70938.14,60297.42,38668.02,21629.4,35.87
ORD-005935,2024-02-04,CUST-0797,Mid-Market,PROD-117,Consulting Services,EMP-033,REG-02,3,28953.38,16459.48,0.08,86860.14,79911.33,49378.44,30532.89,38.21
ORD-006059,2024-02-04,CUST-0997,Mid-Market,PROD-109,Consulting Services,EMP-119,REG-01,3,140000.0,60000.0,0.08,420000.0,386400.0,180000.0,206400.0,53.42
ORD-006206,2024-02-04,CUST-0192,Enterprise,PROD-103,Cloud Infrastructure,EMP-146,REG-05,4,55000.0,25000.0,0.1,220000.0,198000.0,100000.0,98000.0,49.49
ORD-006502,2024-02-04,CUST-0935,Government,PROD-105,Hardware Workstations,EMP-147,REG-01,5,75000.0,40000.0,0.1,375000.0,337500.0,200000.0,137500.0,40.74
ORD-007587,2024-02-04,CUST-0589,SMB,PROD-108,Enterprise Software,EMP-033,REG-03,2,180000.0,85000.0,0.0,360000.0,360000.0,170000.0,190000.0,52.78
ORD-007995,2024-02-04,CUST-0044,Mid-Market,PROD-101,Cloud Infrastructure,EMP-104,REG-04,4,95000.0,45000.0,0.08,380000.0,349600.0,180000.0,169600.0,48.51
ORD-002532,2024-02-05,CUST-0041,Mid-Market,PROD-109,Consulting Services,EMP-042,REG-02,2,140000.0,60000.0,0.1,280000.0,252000.0,120000.0,132000.0,52.38
ORD-002636,2024-02-05,CUST-1116,Startup,PROD-116,Cloud Infrastructure,EMP-146,REG-01,3,35996.28,20153.24,0.08,107988.84,99349.73,60459.72,38890.01,39.14
ORD-003362,2024-02-05,CUST-0558,Government,PROD-114,Enterprise Software,EMP-130,REG-01,6,38138.57,22674.59,0.2,228831.42,183065.14,136047.54,47017.6,25.68
ORD-003938,2024-02-05,CUST-0322,Government,PROD-115,Consulting Services,EMP-134,REG-01,1,38327.67,19781.64,0.0,38327.67,38327.67,19781.64,18546.03,48.39
ORD-004666,2024-02-05,CUST-0786,Startup,PROD-101,Cloud Infrastructure,EMP-147,REG-02,1,95000.0,45000.0,0.15,95000.0,80750.0,45000.0,35750.0,44.27
ORD-006643,2024-02-05,CUST-1114,Government,PROD-123,Hardware Workstations,EMP-049,REG-05,3,108253.94,48204.93,0.05,324761.82,308523.73,144614.79,163908.94,53.13
ORD-006907,2024-02-05,CUST-0547,Government,PROD-107,SaaS Subscriptions,EMP-134,REG-05,2,32000.0,12000.0,0.0,64000.0,64000.0,24000.0,40000.0,62.5
ORD-007149,2024-02-05,CUST-0134,Mid-Market,PROD-121,Enterprise Software,EMP-033,REG-03,4,59342.74,26842.26,0.1,237370.96,213633.86,107369.04,106264.82,49.74
ORD-000509,2024-02-06,CUST-0502,Mid-Market,PROD-102,Enterprise Software,EMP-104,REG-01,3,78000.0,35000.0,0.08,234000.0,215280.0,105000.0,110280.0,51.23
ORD-000703,2024-02-06,CUST-1012,Mid-Market,PROD-121,Enterprise Software,EMP-024,REG-03,5,59342.74,26842.26,0.08,296713.7,272976.6,134211.3,138765.3,50.83
ORD-001106,2024-02-06,CUST-0021,Enterprise,PROD-124,SaaS Subscriptions,EMP-042,REG-01,11,105825.2,44492.55,0.2,1164077.2,931261.76,489418.05,441843.71,47.45
ORD-002199,2024-02-06,CUST-0026,Mid-Market,PROD-102,Enterprise Software,EMP-119,REG-03,1,78000.0,35000.0,0.05,78000.0,74100.0,35000.0,39100.0,52.77
ORD-002365,2024-02-06,CUST-0214,SMB,PROD-122,Cloud Infrastructure,EMP-032,REG-01,2,33716.91,20101.02,0.1,67433.82,60690.44,40202.04,20488.4,33.76
ORD-002401,2024-02-06,CUST-0600,Mid-Market,PROD-115,Consulting Services,EMP-134,REG-02,5,38327.67,19781.64,0.2,191638.35,153310.68,98908.2,54402.48,35.49
ORD-002526,2024-02-06,CUST-0037,SMB,PROD-104,Hardware Workstations,EMP-033,REG-02,3,120000.0,65000.0,0.05,360000.0,342000.0,195000.0,147000.0,42.98
ORD-002553,2024-02-06,CUST-1162,Startup,PROD-123,Hardware Workstations,EMP-024,REG-03,2,108253.94,48204.93,0.1,216507.88,194857.09,96409.86,98447.23,50.52
ORD-003989,2024-02-06,CUST-0022,Mid-Market,PROD-109,Consulting Services,EMP-063,REG-05,5,140000.0,60000.0,0.08,700000.0,644000.0,300000.0,344000.0,53.42
ORD-007447,2024-02-06,CUST-0551,Startup,PROD-101,Cloud Infrastructure,EMP-033,REG-05,2,95000.0,45000.0,0.1,190000.0,171000.0,90000.0,81000.0,47.37
ORD-007683,2024-02-06,CUST-1080,Mid-Market,PROD-114,Enterprise Software,EMP-130,REG-03,5,38138.57,22674.59,0.15,190692.85,162088.92,113372.95,48715.97,30.06
ORD-007940,2024-02-06,CUST-0777,Mid-Market,PROD-116,Cloud Infrastructure,EMP-128,REG-04,1,35996.28,20153.24,0.05,35996.28,34196.47,20153.24,14043.23,41.07
ORD-008092,2024-02-06,CUST-0733,Enterprise,PROD-125,SaaS Subscriptions,EMP-130,REG-05,3,35469.07,19334.01,0.05,106407.21,101086.85,58002.03,43084.82,42.62
ORD-008287,2024-02-06,CUST-0423,Startup,PROD-111,Cloud Infrastructure,EMP-119,REG-02,3,68000.0,32000.0,0.1,204000.0,183600.0,96000.0,87600.0,47.71
ORD-000281,2024-02-07,CUST-0914,Enterprise,PROD-112,Enterprise Software,EMP-147,REG-03,9,110000.0,48000.0,0.08,990000.0,910800.0,432000.0,478800.0,52.57
ORD-000427,2024-02-07,CUST-0891,Government,PROD-115,Consulting Services,EMP-024,REG-01,6,38327.67,19781.64,0.15,229966.02,195471.12,118689.84,76781.28,39.28
ORD-001126,2024-02-07,CUST-0628,Government,PROD-123,Hardware Workstations,EMP-058,REG-01,2,108253.94,48204.93,0.15,216507.88,184031.7,96409.86,87621.84,47.61
ORD-001496,2024-02-07,CUST-0044,Mid-Market,PROD-118,Consulting Services,EMP-128,REG-04,5,74600.14,38073.59,0.0,373000.7,373000.7,190367.95,182632.75,48.96
ORD-001796,2024-02-07,CUST-0942,Mid-Market,PROD-115,Consulting Services,EMP-049,REG-05,4,38327.67,19781.64,0.2,153310.68,122648.54,79126.56,43521.98,35.49
ORD-002238,2024-02-07,CUST-0946,Government,PROD-101,Cloud Infrastructure,EMP-032,REG-03,2,95000.0,45000.0,0.0,190000.0,190000.0,90000.0,100000.0,52.63
ORD-002891,2024-02-07,CUST-0615,Mid-Market,PROD-101,Cloud Infrastructure,EMP-147,REG-01,1,95000.0,45000.0,0.08,95000.0,87400.0,45000.0,42400.0,48.51
ORD-003724,2024-02-07,CUST-0254,SMB,PROD-117,Consulting Services,EMP-147,REG-05,1,28953.38,16459.48,0.15,28953.38,24610.37,16459.48,8150.89,33.12
ORD-004924,2024-02-07,CUST-0835,Government,PROD-106,SaaS Subscriptions,EMP-063,REG-05,6,22000.0,8000.0,0.15,132000.0,112200.0,48000.0,64200.0,57.22
ORD-006606,2024-02-07,CUST-0549,SMB,PROD-117,Consulting Services,EMP-024,REG-01,2,28953.38,16459.48,0.0,57906.76,57906.76,32918.96,24987.8,43.15
ORD-006655,2024-02-07,CUST-0701,Enterprise,PROD-124,SaaS Subscriptions,EMP-147,REG-04,4,105825.2,44492.55,0.05,423300.8,402135.76,177970.2,224165.56,55.74
ORD-006909,2024-02-07,CUST-0686,Startup,PROD-121,Enterprise Software,EMP-058,REG-03,1,59342.74,26842.26,0.08,59342.74,54595.32,26842.26,27753.06,50.83
ORD-000128,2024-02-08,CUST-0657,Startup,PROD-123,Hardware Workstations,EMP-096,REG-02,1,108253.94,48204.93,0.08,108253.94,99593.62,48204.93,51388.69,51.6
ORD-002429,2024-02-08,CUST-0087,Enterprise,PROD-104,Hardware Workstations,EMP-001,REG-01,7,120000.0,65000.0,0.15,840000.0,714000.0,455000.0,259000.0,36.27
ORD-002618,2024-02-08,CUST-0158,SMB,PROD-117,Consulting Services,EMP-119,REG-03,1,28953.38,16459.48,0.2,28953.38,23162.7,16459.48,6703.22,28.94
ORD-004056,2024-02-08,CUST-0161,Government,PROD-104,Hardware Workstations,EMP-032,REG-03,3,120000.0,65000.0,0.05,360000.0,342000.0,195000.0,147000.0,42.98
ORD-004186,2024-02-08,CUST-0595,Mid-Market,PROD-104,Hardware Workstations,EMP-117,REG-05,4,120000.0,65000.0,0.05,480000.0,456000.0,260000.0,196000.0,42.98
ORD-006646,2024-02-08,CUST-1070,Mid-Market,PROD-107,SaaS Subscriptions,EMP-032,REG-01,5,32000.0,12000.0,0.08,160000.0,147200.0,60000.0,87200.0,59.24
ORD-007979,2024-02-08,CUST-0094,Startup,PROD-108,Enterprise Software,EMP-058,REG-02,2,180000.0,85000.0,0.2,360000.0,288000.0,170000.0,118000.0,40.97
ORD-003241,2024-02-09,CUST-0414,Government,PROD-115,Consulting Services,EMP-024,REG-02,5,38327.67,19781.64,0.0,191638.35,191638.35,98908.2,92730.15,48.39
ORD-003763,2024-02-09,CUST-0961,SMB,PROD-112,Enterprise Software,EMP-146,REG-02,3,110000.0,48000.0,0.08,330000.0,303600.0,144000.0,159600.0,52.57
ORD-005128,2024-02-09,CUST-0551,Startup,PROD-125,SaaS Subscriptions,EMP-128,REG-05,1,35469.07,19334.01,0.1,35469.07,31922.16,19334.01,12588.15,39.43
ORD-007937,2024-02-09,CUST-0178,Startup,PROD-110,Consulting Services,EMP-117,REG-01,1,210000.0,90000.0,0.0,210000.0,210000.0,90000.0,120000.0,57.14
ORD-000113,2024-02-10,CUST-0309,SMB,PROD-111,Cloud Infrastructure,EMP-128,REG-04,2,68000.0,32000.0,0.05,136000.0,129200.0,64000.0,65200.0,50.46
ORD-000590,2024-02-10,CUST-1009,Enterprise,PROD-105,Hardware Workstations,EMP-058,REG-05,7,75000.0,40000.0,0.2,525000.0,420000.0,280000.0,140000.0,33.33
ORD-001645,2024-02-10,CUST-0994,Enterprise,PROD-108,Enterprise Software,EMP-104,REG-04,1,180000.0,85000.0,0.1,180000.0,162000.0,85000.0,77000.0,47.53
ORD-003222,2024-02-10,CUST-0215,Government,PROD-112,Enterprise Software,EMP-090,REG-05,4,110000.0,48000.0,0.08,440000.0,404800.0,192000.0,212800.0,52.57
ORD-004252,2024-02-10,CUST-1097,SMB,PROD-121,Enterprise Software,EMP-134,REG-01,3,59342.74,26842.26,0.1,178028.22,160225.4,80526.78,79698.62,49.74
ORD-004836,2024-02-10,CUST-0175,Enterprise,PROD-108,Enterprise Software,EMP-128,REG-03,1,180000.0,85000.0,0.08,180000.0,165600.0,85000.0,80600.0,48.67
ORD-006599,2024-02-10,CUST-0781,SMB,PROD-112,Enterprise Software,EMP-146,REG-02,1,110000.0,48000.0,0.08,110000.0,101200.0,48000.0,53200.0,52.57
ORD-006641,2024-02-10,CUST-0880,Enterprise,PROD-119,Hardware Workstations,EMP-049,REG-04,3,95539.33,59518.68,0.08,286617.99,263688.55,178556.04,85132.51,32.29
ORD-008034,2024-02-10,CUST-0090,Startup,PROD-101,Cloud Infrastructure,EMP-058,REG-01,2,95000.0,45000.0,0.1,190000.0,171000.0,90000.0,81000.0,47.37
ORD-000363,2024-02-11,CUST-0033,Government,PROD-114,Enterprise Software,EMP-058,REG-05,6,38138.57,22674.59,0.05,228831.42,217389.85,136047.54,81342.31,37.42
ORD-001713,2024-02-11,CUST-0428,Government,PROD-114,Enterprise Software,EMP-049,REG-05,4,38138.57,22674.59,0.05,152554.28,144926.57,90698.36,54228.21,37.42
ORD-001763,2024-02-11,CUST-0428,Government,PROD-125,SaaS Subscriptions,EMP-063,REG-05,2,35469.07,19334.01,0.15,70938.14,60297.42,38668.02,21629.4,35.87
ORD-002374,2024-02-11,CUST-0996,SMB,PROD-118,Consulting Services,EMP-033,REG-02,2,74600.14,38073.59,0.15,149200.28,126820.24,76147.18,50673.06,39.96
ORD-002973,2024-02-11,CUST-0498,SMB,PROD-109,Consulting Services,EMP-104,REG-04,1,140000.0,60000.0,0.0,140000.0,140000.0,60000.0,80000.0,57.14
ORD-003345,2024-02-11,CUST-0746,SMB,PROD-125,SaaS Subscriptions,EMP-024,REG-03,1,35469.07,19334.01,0.0,35469.07,35469.07,19334.01,16135.06,45.49
ORD-003645,2024-02-11,CUST-0595,Mid-Market,PROD-121,Enterprise Software,EMP-090,REG-05,6,59342.74,26842.26,0.08,356056.44,327571.92,161053.56,166518.36,50.83
ORD-004285,2024-02-11,CUST-0354,Mid-Market,PROD-121,Enterprise Software,EMP-058,REG-04,5,59342.74,26842.26,0.0,296713.7,296713.7,134211.3,162502.4,54.77
ORD-005806,2024-02-11,CUST-0843,Mid-Market,PROD-115,Consulting Services,EMP-024,REG-05,1,38327.67,19781.64,0.05,38327.67,36411.29,19781.64,16629.65,45.67
ORD-005886,2024-02-11,CUST-0324,Enterprise,PROD-114,Enterprise Software,EMP-033,REG-01,7,38138.57,22674.59,0.08,266969.99,245612.39,158722.13,86890.26,35.38
ORD-006795,2024-02-11,CUST-0520,SMB,PROD-113,Cloud Infrastructure,EMP-119,REG-02,3,29803.96,16375.59,0.0,89411.88,89411.88,49126.77,40285.11,45.06
ORD-005006,2024-02-12,CUST-0250,Enterprise,PROD-125,SaaS Subscriptions,EMP-134,REG-02,2,35469.07,19334.01,0.08,70938.14,65263.09,38668.02,26595.07,40.75
ORD-007732,2024-02-12,CUST-0428,Government,PROD-108,Enterprise Software,EMP-024,REG-05,5,180000.0,85000.0,0.0,900000.0,900000.0,425000.0,475000.0,52.78
ORD-000508,2024-02-13,CUST-0824,Startup,PROD-104,Hardware Workstations,EMP-117,REG-04,2,120000.0,65000.0,0.1,240000.0,216000.0,130000.0,86000.0,39.81
ORD-000833,2024-02-13,CUST-0821,SMB,PROD-104,Hardware Workstations,EMP-049,REG-01,3,120000.0,65000.0,0.05,360000.0,342000.0,195000.0,147000.0,42.98
ORD-000186,2024-02-14,CUST-0386,SMB,PROD-110,Consulting Services,EMP-033,REG-02,3,210000.0,90000.0,0.0,630000.0,630000.0,270000.0,360000.0,57.14
ORD-000209,2024-02-14,CUST-0074,Enterprise,PROD-108,Enterprise Software,EMP-058,REG-04,10,180000.0,85000.0,0.1,1800000.0,1620000.0,850000.0,770000.0,47.53
ORD-001791,2024-02-14,CUST-0556,Enterprise,PROD-103,Cloud Infrastructure,EMP-128,REG-02,8,55000.0,25000.0,0.1,440000.0,396000.0,200000.0,196000.0,49.49
ORD-002573,2024-02-14,CUST-0507,SMB,PROD-109,Consulting Services,EMP-130,REG-02,2,140000.0,60000.0,0.0,280000.0,280000.0,120000.0,160000.0,57.14
ORD-002663,2024-02-14,CUST-0193,Government,PROD-120,Enterprise Software,EMP-049,REG-04,4,99971.14,53397.67,0.08,399884.56,367893.8,213590.68,154303.12,41.94
ORD-003714,2024-02-14,CUST-0988,Enterprise,PROD-102,Enterprise Software,EMP-001,REG-03,12,78000.0,35000.0,0.08,936000.0,861120.0,420000.0,441120.0,51.23
ORD-004514,2024-02-14,CUST-1028,Mid-Market,PROD-123,Hardware Workstations,EMP-130,REG-05,1,108253.94,48204.93,0.2,108253.94,86603.15,48204.93,38398.22,44.34
ORD-005464,2024-02-14,CUST-0428,Government,PROD-106,SaaS Subscriptions,EMP-104,REG-05,1,22000.0,8000.0,0.1,22000.0,19800.0,8000.0,11800.0,59.6
ORD-005776,2024-02-14,CUST-0589,SMB,PROD-125,SaaS Subscriptions,EMP-033,REG-03,1,35469.07,19334.01,0.0,35469.07,35469.07,19334.01,16135.06,45.49
ORD-006808,2024-02-14,CUST-0729,Startup,PROD-121,Enterprise Software,EMP-024,REG-04,3,59342.74,26842.26,0.0,178028.22,178028.22,80526.78,97501.44,54.77
ORD-008335,2024-02-14,CUST-0477,SMB,PROD-114,Enterprise Software,EMP-146,REG-05,3,38138.57,22674.59,0.08,114415.71,105262.45,68023.77,37238.68,35.38
ORD-001188,2024-02-15,CUST-0665,Mid-Market,PROD-125,SaaS Subscriptions,EMP-130,REG-02,3,35469.07,19334.01,0.05,106407.21,101086.85,58002.03,43084.82,42.62
ORD-002466,2024-02-15,CUST-0374,Government,PROD-103,Cloud Infrastructure,EMP-042,REG-03,5,55000.0,25000.0,0.0,275000.0,275000.0,125000.0,150000.0,54.55
ORD-002875,2024-02-15,CUST-0167,SMB,PROD-111,Cloud Infrastructure,EMP-134,REG-02,2,68000.0,32000.0,0.2,136000.0,108800.0,64000.0,44800.0,41.18
ORD-005030,2024-02-15,CUST-0525,Government,PROD-113,Cloud Infrastructure,EMP-117,REG-02,5,29803.96,16375.59,0.2,149019.8,119215.84,81877.95,37337.89,31.32
ORD-005055,2024-02-15,CUST-0514,Enterprise,PROD-111,Cloud Infrastructure,EMP-001,REG-05,8,68000.0,32000.0,0.05,544000.0,516800.0,256000.0,260800.0,50.46
ORD-007556,2024-02-15,CUST-0359,Startup,PROD-108,Enterprise Software,EMP-117,REG-05,1,180000.0,85000.0,0.2,180000.0,144000.0,85000.0,59000.0,40.97
ORD-000059,2024-02-16,CUST-0579,SMB,PROD-105,Hardware Workstations,EMP-104,REG-03,2,75000.0,40000.0,0.05,150000.0,142500.0,80000.0,62500.0,43.86
ORD-001359,2024-02-16,CUST-0463,Enterprise,PROD-104,Hardware Workstations,EMP-042,REG-03,11,120000.0,65000.0,0.15,1320000.0,1122000.0,715000.0,407000.0,36.27
ORD-003257,2024-02-16,CUST-0255,SMB,PROD-120,Enterprise Software,EMP-134,REG-01,2,99971.14,53397.67,0.1,199942.28,179948.05,106795.34,73152.71,40.65
ORD-006459,2024-02-16,CUST-0287,Mid-Market,PROD-117,Consulting Services,EMP-119,REG-03,2,28953.38,16459.48,0.2,57906.76,46325.41,32918.96,13406.45,28.94
ORD-006837,2024-02-16,CUST-0023,Startup,PROD-118,Consulting Services,EMP-032,REG-01,3,74600.14,38073.59,0.2,223800.42,179040.34,114220.77,64819.57,36.2
ORD-008087,2024-02-16,CUST-1077,SMB,PROD-102,Enterprise Software,EMP-130,REG-01,2,78000.0,35000.0,0.08,156000.0,143520.0,70000.0,73520.0,51.23
ORD-002715,2024-02-17,CUST-0615,Mid-Market,PROD-118,Consulting Services,EMP-146,REG-01,5,74600.14,38073.59,0.05,373000.7,354350.67,190367.95,163982.72,46.28
ORD-006111,2024-02-17,CUST-0693,Government,PROD-114,Enterprise Software,EMP-128,REG-04,3,38138.57,22674.59,0.05,114415.71,108694.92,68023.77,40671.15,37.42
ORD-000080,2024-02-18,CUST-0178,Startup,PROD-116,Cloud Infrastructure,EMP-147,REG-01,1,35996.28,20153.24,0.05,35996.28,34196.47,20153.24,14043.23,41.07
ORD-000649,2024-02-18,CUST-0154,SMB,PROD-122,Cloud Infrastructure,EMP-032,REG-03,1,33716.91,20101.02,0.15,33716.91,28659.37,20101.02,8558.35,29.86
ORD-003672,2024-02-18,CUST-0437,SMB,PROD-106,SaaS Subscriptions,EMP-134,REG-01,3,22000.0,8000.0,0.15,66000.0,56100.0,24000.0,32100.0,57.22
ORD-004638,2024-02-18,CUST-0580,SMB,PROD-106,SaaS Subscriptions,EMP-033,REG-04,1,22000.0,8000.0,0.05,22000.0,20900.0,8000.0,12900.0,61.72
ORD-004921,2024-02-18,CUST-0635,Startup,PROD-121,Enterprise Software,EMP-001,REG-04,1,59342.74,26842.26,0.15,59342.74,50441.33,26842.26,23599.07,46.79
